county,fips,year,month,temperature_C,precip_mm
Southeastern Connecticut,9180,2019,11,4.7,85.2
Southeastern Connecticut,9180,2019,12,1.18,181.97
Southeastern Connecticut,9180,2020,1,1.23,48.36
Southeastern Connecticut,9180,2020,2,1.13,82.65
Southeastern Connecticut,9180,2020,3,4.82,107.88
Southeastern Connecticut,9180,2020,4,6.42,135.3
Southeastern Connecticut,9180,2020,5,12.39,68.51
Southeastern Connecticut,9180,2020,6,19.7,73.8
Southeastern Connecticut,9180,2020,7,24.1,59.83
Southeastern Connecticut,9180,2020,8,23.62,52.39
Southeastern Connecticut,9180,2020,9,19.14,34.5
Southeastern Connecticut,9180,2020,10,13.33,144.15
Southeastern Connecticut,9180,2020,11,9.05,141.3
Southeastern Connecticut,9180,2020,12,2.17,184.76
Southeastern Connecticut,9180,2021,1,-1.18,62.62
Southeastern Connecticut,9180,2021,2,-0.72,87.08
Southeastern Connecticut,9180,2021,3,3.28,74.4
Southeastern Connecticut,9180,2021,4,8.18,92.4
Southeastern Connecticut,9180,2021,5,13.91,129.58
Southeastern Connecticut,9180,2021,6,19.98,54.6
Southeastern Connecticut,9180,2021,7,21.74,195.3
Southeastern Connecticut,9180,2021,8,23.14,133.3
Southeastern Connecticut,9180,2021,9,19.71,179.7
Southeastern Connecticut,9180,2021,10,15.18,137.02
Southeastern Connecticut,9180,2021,11,6.46,55.2
Southeastern Connecticut,9180,2021,12,3.81,51.15
Southeastern Connecticut,9180,2022,1,-2.54,87.42
Southeastern Connecticut,9180,2022,2,-0.1,129.64
Southeastern Connecticut,9180,2022,3,3.86,87.42
Southeastern Connecticut,9180,2022,4,8.29,88.5
Southeastern Connecticut,9180,2022,5,14.42,49.91
Southeastern Connecticut,9180,2022,6,19.24,86.1
Southeastern Connecticut,9180,2022,7,24.17,44.02
Southeastern Connecticut,9180,2022,8,24.2,71.61
Southeastern Connecticut,9180,2022,9,18.63,156.9
Southeastern Connecticut,9180,2022,10,13.15,133.92
Southeastern Connecticut,9180,2022,11,8.49,90.6
Southeastern Connecticut,9180,2022,12,1.9,146.32
Southeastern Connecticut,9180,2023,1,2.55,172.98
Southeastern Connecticut,9180,2023,2,1.24,43.96
Southeastern Connecticut,9180,2023,3,3.4,109.12
Southeastern Connecticut,9180,2023,4,10.1,108.9
Southeastern Connecticut,9180,2023,5,13.68,74.4
Southeastern Connecticut,9180,2023,6,17.95,80.4
Southeastern Connecticut,9180,2023,7,23.27,200.57
Southeastern Connecticut,9180,2023,8,21.34,134.54
Southeastern Connecticut,9180,2023,9,19.38,204.3
Southeastern Connecticut,9180,2023,10,14.02,75.64
Southeastern Connecticut,9180,2023,11,5.71,55.2
Southeastern Connecticut,9180,2023,12,4.33,243.66
York,23031,2017,1,-1.73,122.45
York,23031,2017,2,-2.12,115.36
York,23031,2017,3,-2.45,124.62
York,23031,2017,4,7.61,152.1
York,23031,2017,5,11.22,162.13
York,23031,2017,6,17.44,110.4
York,23031,2017,7,19.84,66.96
York,23031,2017,8,19.61,65.72
York,23031,2017,9,18.06,73.5
York,23031,2017,10,14.03,216.38
York,23031,2017,11,3.67,81.9
York,23031,2017,12,-4.63,123.38
York,23031,2018,1,-5.71,160.58
York,23031,2018,2,-0.99,134.96
York,23031,2018,3,-0.02,95.79
York,23031,2018,4,4.44,171.6
York,23031,2018,5,13.71,39.06
York,23031,2018,6,16.9,101.1
York,23031,2018,7,21.31,121.83
York,23031,2018,8,21.92,84.63
York,23031,2018,9,17.73,136.5
York,23031,2018,10,8.88,131.44
York,23031,2018,11,1.75,265.2
York,23031,2018,12,-1.79,121.21
York,23031,2019,1,-5.87,213.59
York,23031,2019,2,-4.37,106.12
York,23031,2019,3,-0.48,78.12
York,23031,2019,4,6.3,137.4
York,23031,2019,5,10.86,107.26
York,23031,2019,6,16.47,143.1
York,23031,2019,7,21.98,75.64
York,23031,2019,8,20.3,182.28
York,23031,2019,9,16.41,47.1
York,23031,2019,10,11.23,157.79
York,23031,2019,11,1.43,115.5
York,23031,2019,12,-1.5,198.71
York,23031,2020,1,-2.3,95.48
York,23031,2020,2,-2.48,96.28
York,23031,2020,3,2.3,71.92
York,23031,2020,4,4.91,136.8
York,23031,2020,5,11.55,53.01
York,23031,2020,6,18.32,90.9
York,23031,2020,7,22.05,101.99
York,23031,2020,8,21.44,61.69
York,23031,2020,9,16.93,28.8
York,23031,2020,10,10.25,144.15
York,23031,2020,11,6.12,126.6
York,23031,2020,12,-0.17,129.27
York,23031,2021,1,-3.24,64.48
York,23031,2021,2,-3.91,75.04
York,23031,2021,3,1.31,51.77
York,23031,2021,4,7.18,93.6
York,23031,2021,5,12.97,53.01
York,23031,2021,6,20.26,25.8
York,23031,2021,7,19.43,216.38
York,23031,2021,8,21.74,61.38
York,23031,2021,9,17.79,156.6
York,23031,2021,10,12.84,179.49
York,23031,2021,11,4.5,73.2
York,23031,2021,12,0.52,103.85
York,23031,2022,1,-5.94,71.92
York,23031,2022,2,-2.88,127.96
York,23031,2022,3,1.48,108.81
York,23031,2022,4,6.43,127.2
York,23031,2022,5,13.2,45.26
York,23031,2022,6,17.34,60
York,23031,2022,7,22.29,60.76
York,23031,2022,8,22.59,83.08
York,23031,2022,9,16.69,104.7
York,23031,2022,10,11.38,125.86
York,23031,2022,11,6.33,118.2
York,23031,2022,12,0.09,155.62
York,23031,2023,1,-0.68,172.98
York,23031,2023,2,-2.59,45.36
York,23031,2023,3,1.37,75.33
York,23031,2023,4,7.07,166.8
York,23031,2023,5,12.48,93.31
York,23031,2023,6,16.38,175.5
York,23031,2023,7,21.71,164.3
York,23031,2023,8,19.44,129.89
York,23031,2023,9,17.89,108
York,23031,2023,10,12.55,102.92
York,23031,2023,11,3.21,83.4
York,23031,2023,12,1.35,210.8
Washington,23029,2017,1,-4.34,116.56
Washington,23029,2017,2,-5,94.64
Washington,23029,2017,3,-3.63,91.76
Washington,23029,2017,4,5.89,98.4
Washington,23029,2017,5,10.07,170.19
Washington,23029,2017,6,15.79,78.3
Washington,23029,2017,7,18.48,48.67
Washington,23029,2017,8,17.81,41.85
Washington,23029,2017,9,16.44,57.9
Washington,23029,2017,10,12.05,174.22
Washington,23029,2017,11,2.46,117.3
Washington,23029,2017,12,-6.71,138.26
Washington,23029,2018,1,-6.99,194.99
Washington,23029,2018,2,-2.46,109.48
Washington,23029,2018,3,-0.59,94.55
Washington,23029,2018,4,3.86,131.7
Washington,23029,2018,5,11.52,58.9
Washington,23029,2018,6,14.62,126.6
Washington,23029,2018,7,19.7,53.63
Washington,23029,2018,8,19.85,78.74
Washington,23029,2018,9,15.26,83.4
Washington,23029,2018,10,7.07,148.18
Washington,23029,2018,11,0.38,200.7
Washington,23029,2018,12,-5.17,144.15
Washington,23029,2019,1,-7.25,154.69
Washington,23029,2019,2,-7.09,84.84
Washington,23029,2019,3,-1.88,75.33
Washington,23029,2019,4,4.62,145.2
Washington,23029,2019,5,8.77,114.08
Washington,23029,2019,6,14.77,136.2
Washington,23029,2019,7,19.55,74.71
Washington,23029,2019,8,18.28,115.32
Washington,23029,2019,9,14.1,135
Washington,23029,2019,10,9.49,142.6
Washington,23029,2019,11,0.75,128.7
Washington,23029,2019,12,-3.08,140.43
Washington,23029,2020,1,-5.23,86.8
Washington,23029,2020,2,-4.56,78.01
Washington,23029,2020,3,-0.01,57.66
Washington,23029,2020,4,3.89,100.8
Washington,23029,2020,5,10.04,75.95
Washington,23029,2020,6,16.36,45.3
Washington,23029,2020,7,19.67,63.86
Washington,23029,2020,8,18.86,70.37
Washington,23029,2020,9,14.49,45.9
Washington,23029,2020,10,8.82,143.22
Washington,23029,2020,11,4.6,115.8
Washington,23029,2020,12,-0.94,188.17
Washington,23029,2021,1,-4.39,50.22
Washington,23029,2021,2,-5.24,79.24
Washington,23029,2021,3,-0.79,53.94
Washington,23029,2021,4,6.38,85.8
Washington,23029,2021,5,11.26,54.56
Washington,23029,2021,6,17.81,61.8
Washington,23029,2021,7,17.69,148.18
Washington,23029,2021,8,19.68,65.72
Washington,23029,2021,9,15.95,159.9
Washington,23029,2021,10,11.17,83.7
Washington,23029,2021,11,3.15,117.9
Washington,23029,2021,12,-2.43,95.48
Washington,23029,2022,1,-8.51,102.3
Washington,23029,2022,2,-4.65,121.52
Washington,23029,2022,3,-0.37,103.85
Washington,23029,2022,4,5.35,145.5
Washington,23029,2022,5,11.76,58.9
Washington,23029,2022,6,15.45,74.7
Washington,23029,2022,7,19.73,93.31
Washington,23029,2022,8,19.65,109.43
Washington,23029,2022,9,15.04,131.1
Washington,23029,2022,10,11.05,126.48
Washington,23029,2022,11,4.39,122.7
Washington,23029,2022,12,-1.14,166.78
Washington,23029,2023,1,-3.27,190.03
Washington,23029,2023,2,-6.04,49.56
Washington,23029,2023,3,0.13,66.96
Washington,23029,2023,4,5.92,54.9
Washington,23029,2023,5,10.98,74.71
Washington,23029,2023,6,14.75,143.4
Washington,23029,2023,7,20.28,133.61
Washington,23029,2023,8,18.03,147.25
Washington,23029,2023,9,16.71,150.6
Washington,23029,2023,10,11.5,137.33
Washington,23029,2023,11,1.33,77.7
Washington,23029,2023,12,-1.06,182.9
Aroostook,23003,2017,1,-10.34,92.69
Aroostook,23003,2017,2,-10.11,65.8
Aroostook,23003,2017,3,-8.88,66.65
Aroostook,23003,2017,4,3.79,104.7
Aroostook,23003,2017,5,10.07,143.22
Aroostook,23003,2017,6,15.49,118.8
Aroostook,23003,2017,7,17.79,73.78
Aroostook,23003,2017,8,16.71,61.38
Aroostook,23003,2017,9,15.17,83.1
Aroostook,23003,2017,10,9.88,170.81
Aroostook,23003,2017,11,-1.91,93.6
Aroostook,23003,2017,12,-12.17,85.25
Aroostook,23003,2018,1,-13.26,117.8
Aroostook,23003,2018,2,-8,63
Aroostook,23003,2018,3,-4.79,82.15
Aroostook,23003,2018,4,0.93,121.8
Aroostook,23003,2018,5,10.6,71.92
Aroostook,23003,2018,6,13.94,101.1
Aroostook,23003,2018,7,19.94,102.3
Aroostook,23003,2018,8,19.01,93
Aroostook,23003,2018,9,13.52,58.5
Aroostook,23003,2018,10,3.36,100.44
Aroostook,23003,2018,11,-3.99,138.6
Aroostook,23003,2018,12,-9.85,95.48
Aroostook,23003,2019,1,-13.18,135.47
Aroostook,23003,2019,2,-12.43,71.12
Aroostook,23003,2019,3,-6.99,64.17
Aroostook,23003,2019,4,1.96,135.3
Aroostook,23003,2019,5,7.95,91.45
Aroostook,23003,2019,6,14.74,123.9
Aroostook,23003,2019,7,19.29,74.4
Aroostook,23003,2019,8,17.3,98.89
Aroostook,23003,2019,9,12.01,101.1
Aroostook,23003,2019,10,6.43,134.23
Aroostook,23003,2019,11,-3.82,91.2
Aroostook,23003,2019,12,-7.66,79.36
Aroostook,23003,2020,1,-10.16,72.54
Aroostook,23003,2020,2,-9.98,65.54
Aroostook,23003,2020,3,-5.65,77.5
Aroostook,23003,2020,4,1.33,85.2
Aroostook,23003,2020,5,9.43,81.84
Aroostook,23003,2020,6,16.41,57.6
Aroostook,23003,2020,7,19.61,96.41
Aroostook,23003,2020,8,17.39,77.5
Aroostook,23003,2020,9,12.56,28.2
Aroostook,23003,2020,10,5.47,169.88
Aroostook,23003,2020,11,0.83,102
Aroostook,23003,2020,12,-5.12,107.88
Aroostook,23003,2021,1,-8.8,30.69
Aroostook,23003,2021,2,-10.32,79.52
Aroostook,23003,2021,3,-4.29,55.49
Aroostook,23003,2021,4,4.37,82.8
Aroostook,23003,2021,5,10.24,88.35
Aroostook,23003,2021,6,17.42,65.1
Aroostook,23003,2021,7,16.9,85.25
Aroostook,23003,2021,8,19.43,76.26
Aroostook,23003,2021,9,14.12,163.5
Aroostook,23003,2021,10,9.06,76.26
Aroostook,23003,2021,11,-0.3,78.3
Aroostook,23003,2021,12,-7.03,82.77
Aroostook,23003,2022,1,-15.59,49.6
Aroostook,23003,2022,2,-11.08,104.44
Aroostook,23003,2022,3,-5.09,95.48
Aroostook,23003,2022,4,2.99,93
Aroostook,23003,2022,5,11.46,92.69
Aroostook,23003,2022,6,14.97,125.7
Aroostook,23003,2022,7,18.77,118.73
Aroostook,23003,2022,8,18.36,137.33
Aroostook,23003,2022,9,13.25,77.7
Aroostook,23003,2022,10,8.82,132.99
Aroostook,23003,2022,11,-0.12,129.6
Aroostook,23003,2022,12,-4.73,115.32
Aroostook,23003,2023,1,-8.44,116.25
Aroostook,23003,2023,2,-12.04,47.32
Aroostook,23003,2023,3,-4.3,60.14
Aroostook,23003,2023,4,3.88,49.8
Aroostook,23003,2023,5,9.68,75.64
Aroostook,23003,2023,6,15.03,161.1
Aroostook,23003,2023,7,20.44,125.86
Aroostook,23003,2023,8,16.6,168.02
Aroostook,23003,2023,9,15.68,117
Aroostook,23003,2023,10,9.8,104.16
Aroostook,23003,2023,11,-2.36,57.9
Aroostook,23003,2023,12,-4.87,115.32
Suffolk,25025,2017,1,-0.38,105.71
Suffolk,25025,2017,2,-0.44,76.44
Suffolk,25025,2017,3,-0.87,108.19
Suffolk,25025,2017,4,8.99,137.1
Suffolk,25025,2017,5,12.55,139.5
Suffolk,25025,2017,6,18.56,112.8
Suffolk,25025,2017,7,21.01,89.28
Suffolk,25025,2017,8,20.89,68.82
Suffolk,25025,2017,9,18.92,93
Suffolk,25025,2017,10,15.04,159.65
Suffolk,25025,2017,11,4.74,54.6
Suffolk,25025,2017,12,-2.98,70.99
Suffolk,25025,2018,1,-4.17,104.47
Suffolk,25025,2018,2,0.56,127.4
Suffolk,25025,2018,3,0.8,122.14
Suffolk,25025,2018,4,5.35,149.1
Suffolk,25025,2018,5,15.27,42.47
Suffolk,25025,2018,6,18.27,98.7
Suffolk,25025,2018,7,23.12,98.58
Suffolk,25025,2018,8,23.26,128.34
Suffolk,25025,2018,9,18.9,187.2
Suffolk,25025,2018,10,10.3,119.66
Suffolk,25025,2018,11,3.23,243.3
Suffolk,25025,2018,12,-0.36,101.06
Suffolk,25025,2019,1,-3.91,137.64
Suffolk,25025,2019,2,-2.61,88.2
Suffolk,25025,2019,3,0.61,74.71
Suffolk,25025,2019,4,7.95,166.8
Suffolk,25025,2019,5,12.44,82.46
Suffolk,25025,2019,6,18.45,121.5
Suffolk,25025,2019,7,23.27,128.34
Suffolk,25025,2019,8,21.79,115.32
Suffolk,25025,2019,9,17.98,35.1
Suffolk,25025,2019,10,12.3,146.32
Suffolk,25025,2019,11,2.66,106.5
Suffolk,25025,2019,12,-0.46,185.38
Suffolk,25025,2020,1,-0.55,45.26
Suffolk,25025,2020,2,-0.95,84.39
Suffolk,25025,2020,3,3.53,88.04
Suffolk,25025,2020,4,5.68,143.1
Suffolk,25025,2020,5,12.47,47.74
Suffolk,25025,2020,6,19.76,80.4
Suffolk,25025,2020,7,24.21,61.69
Suffolk,25025,2020,8,23.34,51.77
Suffolk,25025,2020,9,18.4,36
Suffolk,25025,2020,10,11.78,133.3
Suffolk,25025,2020,11,7.37,107.7
Suffolk,25025,2020,12,0.6,149.11
Suffolk,25025,2021,1,-2.49,58.59
Suffolk,25025,2021,2,-2.51,82.6
Suffolk,25025,2021,3,2.62,48.98
Suffolk,25025,2021,4,7.97,111.6
Suffolk,25025,2021,5,13.77,111.91
Suffolk,25025,2021,6,20.8,61.2
Suffolk,25025,2021,7,20.5,280.55
Suffolk,25025,2021,8,22.36,106.02
Suffolk,25025,2021,9,18.48,184.8
Suffolk,25025,2021,10,13.67,169.57
Suffolk,25025,2021,11,4.94,54.6
Suffolk,25025,2021,12,1.65,78.43
Suffolk,25025,2022,1,-4.69,72.23
Suffolk,25025,2022,2,-1.73,132.44
Suffolk,25025,2022,3,2.87,75.95
Suffolk,25025,2022,4,7.63,96.3
Suffolk,25025,2022,5,14.58,46.19
Suffolk,25025,2022,6,18.93,65.1
Suffolk,25025,2022,7,24.58,43.71
Suffolk,25025,2022,8,24.57,60.76
Suffolk,25025,2022,9,17.78,123.3
Suffolk,25025,2022,10,12.03,115.01
Suffolk,25025,2022,11,7.25,92.1
Suffolk,25025,2022,12,0.91,149.42
Suffolk,25025,2023,1,0.53,171.43
Suffolk,25025,2023,2,-0.62,41.44
Suffolk,25025,2023,3,2.29,123.07
Suffolk,25025,2023,4,9.03,119.1
Suffolk,25025,2023,5,13.42,73.78
Suffolk,25025,2023,6,17.83,125.1
Suffolk,25025,2023,7,22.88,234.05
Suffolk,25025,2023,8,20.32,148.49
Suffolk,25025,2023,9,18.56,156.3
Suffolk,25025,2023,10,13.25,79.36
Suffolk,25025,2023,11,3.84,58.5
Suffolk,25025,2023,12,2.76,191.27
Norfolk,25021,2017,1,0.26,115.94
Norfolk,25021,2017,2,0.24,66.92
Norfolk,25021,2017,3,-0.18,101.68
Norfolk,25021,2017,4,9.33,148.2
Norfolk,25021,2017,5,12.89,142.91
Norfolk,25021,2017,6,18.78,98.4
Norfolk,25021,2017,7,21.42,95.17
Norfolk,25021,2017,8,21.33,62.93
Norfolk,25021,2017,9,19.24,97.5
Norfolk,25021,2017,10,15.44,157.17
Norfolk,25021,2017,11,5.57,63.3
Norfolk,25021,2017,12,-2.18,67.89
Norfolk,25021,2018,1,-3.36,125.86
Norfolk,25021,2018,2,1.52,140.56
Norfolk,25021,2018,3,1.28,133.92
Norfolk,25021,2018,4,5.76,142.8
Norfolk,25021,2018,5,15.42,47.43
Norfolk,25021,2018,6,18.44,87.3
Norfolk,25021,2018,7,23.46,77.5
Norfolk,25021,2018,8,24.11,99.2
Norfolk,25021,2018,9,19.45,189.6
Norfolk,25021,2018,10,11.14,137.64
Norfolk,25021,2018,11,4.09,240.9
Norfolk,25021,2018,12,0.3,111.6
Norfolk,25021,2019,1,-2.96,143.22
Norfolk,25021,2019,2,-1.85,86.52
Norfolk,25021,2019,3,0.97,86.8
Norfolk,25021,2019,4,8.35,171.3
Norfolk,25021,2019,5,12.7,89.9
Norfolk,25021,2019,6,18.71,124.8
Norfolk,25021,2019,7,23.39,129.58
Norfolk,25021,2019,8,22.16,104.78
Norfolk,25021,2019,9,18.34,45
Norfolk,25021,2019,10,12.76,157.17
Norfolk,25021,2019,11,3.67,97.8
Norfolk,25021,2019,12,0.31,186.31
Norfolk,25021,2020,1,0.3,42.78
Norfolk,25021,2020,2,0.2,80.62
Norfolk,25021,2020,3,4.18,97.34
Norfolk,25021,2020,4,5.92,147.3
Norfolk,25021,2020,5,12.65,58.9
Norfolk,25021,2020,6,20.14,77.4
Norfolk,25021,2020,7,24.63,50.22
Norfolk,25021,2020,8,23.9,48.98
Norfolk,25021,2020,9,18.99,34.8
Norfolk,25021,2020,10,12.6,151.28
Norfolk,25021,2020,11,8.13,114.6
Norfolk,25021,2020,12,1.21,170.5
Norfolk,25021,2021,1,-1.93,58.59
Norfolk,25021,2021,2,-1.43,93.52
Norfolk,25021,2021,3,3.01,58.28
Norfolk,25021,2021,4,8.19,102.3
Norfolk,25021,2021,5,14.11,123.69
Norfolk,25021,2021,6,20.81,61.8
Norfolk,25021,2021,7,21.31,221.96
Norfolk,25021,2021,8,23.1,115.32
Norfolk,25021,2021,9,19.11,205.8
Norfolk,25021,2021,10,14.3,168.02
Norfolk,25021,2021,11,5.38,52.2
Norfolk,25021,2021,12,2.42,59.83
Norfolk,25021,2022,1,-3.79,84.94
Norfolk,25021,2022,2,-0.93,135.52
Norfolk,25021,2022,3,3.57,79.05
Norfolk,25021,2022,4,8.25,90.9
Norfolk,25021,2022,5,14.81,43.71
Norfolk,25021,2022,6,19.35,80.4
Norfolk,25021,2022,7,24.94,32.24
Norfolk,25021,2022,8,24.74,70.99
Norfolk,25021,2022,9,18.31,129.9
Norfolk,25021,2022,10,12.61,133.92
Norfolk,25021,2022,11,7.78,89.7
Norfolk,25021,2022,12,1.31,146.01
Norfolk,25021,2023,1,1.51,181.35
Norfolk,25021,2023,2,0.25,46.76
Norfolk,25021,2023,3,2.93,116.25
Norfolk,25021,2023,4,9.96,102.6
Norfolk,25021,2023,5,13.66,73.47
Norfolk,25021,2023,6,18.1,109.8
Norfolk,25021,2023,7,23.31,205.22
Norfolk,25021,2023,8,20.98,142.91
Norfolk,25021,2023,9,19.01,177
Norfolk,25021,2023,10,13.61,75.33
Norfolk,25021,2023,11,4.54,53.7
Norfolk,25021,2023,12,3.42,203.98
Hampden,25013,2017,1,-1.38,85.25
Hampden,25013,2017,2,-1.13,59.08
Hampden,25013,2017,3,-1.14,93.31
Hampden,25013,2017,4,9.68,98.7
Hampden,25013,2017,5,13.18,144.77
Hampden,25013,2017,6,18.78,104.1
Hampden,25013,2017,7,21.52,110.67
Hampden,25013,2017,8,20.85,67.58
Hampden,25013,2017,9,19.32,65.4
Hampden,25013,2017,10,14.96,190.34
Hampden,25013,2017,11,4.03,39.6
Hampden,25013,2017,12,-3.61,62
Hampden,25013,2018,1,-5.16,102.3
Hampden,25013,2018,2,-0.18,131.04
Hampden,25013,2018,3,0.46,83.7
Hampden,25013,2018,4,4.88,130.2
Hampden,25013,2018,5,16.11,57.97
Hampden,25013,2018,6,18.78,108.9
Hampden,25013,2018,7,23.49,153.14
Hampden,25013,2018,8,23.11,140.74
Hampden,25013,2018,9,19.03,219.3
Hampden,25013,2018,10,10.34,116.87
Hampden,25013,2018,11,2.28,206.4
Hampden,25013,2018,12,-0.8,126.48
Hampden,25013,2019,1,-4.73,134.23
Hampden,25013,2019,2,-3.06,76.72
Hampden,25013,2019,3,0.07,63.86
Hampden,25013,2019,4,8.28,175.5
Hampden,25013,2019,5,13.31,103.54
Hampden,25013,2019,6,18.91,111
Hampden,25013,2019,7,23.85,100.44
Hampden,25013,2019,8,22.05,105.71
Hampden,25013,2019,9,18.12,48.6
Hampden,25013,2019,10,12.1,168.33
Hampden,25013,2019,11,1.84,79.8
Hampden,25013,2019,12,-1.47,171.12
Hampden,25013,2020,1,-1.15,47.74
Hampden,25013,2020,2,-1.37,81.2
Hampden,25013,2020,3,3.41,97.96
Hampden,25013,2020,4,5.9,128.1
Hampden,25013,2020,5,12.69,62.62
Hampden,25013,2020,6,20.33,66.9
Hampden,25013,2020,7,24.88,78.12
Hampden,25013,2020,8,23.6,67.89
Hampden,25013,2020,9,18.26,60
Hampden,25013,2020,10,11.49,126.79
Hampden,25013,2020,11,6.84,138.9
Hampden,25013,2020,12,-0.37,137.64
Hampden,25013,2021,1,-3.68,59.52
Hampden,25013,2021,2,-3.43,67.48
Hampden,25013,2021,3,2.41,57.35
Hampden,25013,2021,4,8.23,92.4
Hampden,25013,2021,5,13.95,137.33
Hampden,25013,2021,6,20.98,60.9
Hampden,25013,2021,7,21.29,269.7
Hampden,25013,2021,8,22.7,130.2
Hampden,25013,2021,9,18.26,185.1
Hampden,25013,2021,10,13.51,150.04
Hampden,25013,2021,11,4.17,54.3
Hampden,25013,2021,12,1.13,71.3
Hampden,25013,2022,1,-5.75,63.55
Hampden,25013,2022,2,-2.23,114.24
Hampden,25013,2022,3,2.43,83.39
Hampden,25013,2022,4,7.38,109.8
Hampden,25013,2022,5,15.09,60.45
Hampden,25013,2022,6,19.29,77.1
Hampden,25013,2022,7,24.65,61.07
Hampden,25013,2022,8,24.59,69.75
Hampden,25013,2022,9,17.47,163.2
Hampden,25013,2022,10,11.43,114.08
Hampden,25013,2022,11,6.26,93.3
Hampden,25013,2022,12,-0.29,129.27
Hampden,25013,2023,1,0.17,146.94
Hampden,25013,2023,2,-0.73,40.32
Hampden,25013,2023,3,1.85,107.57
Hampden,25013,2023,4,10.12,118.2
Hampden,25013,2023,5,13.61,69.44
Hampden,25013,2023,6,18.29,89.1
Hampden,25013,2023,7,23.11,278.69
Hampden,25013,2023,8,20.56,127.72
Hampden,25013,2023,9,18.37,223.2
Hampden,25013,2023,10,12.71,90.52
Hampden,25013,2023,11,2.96,51.3
Hampden,25013,2023,12,2,233.74
Windsor,50027,2017,1,-4.52,63.24
Windsor,50027,2017,2,-4.08,62.44
Windsor,50027,2017,3,-4.67,78.12
Windsor,50027,2017,4,7.21,85.2
Windsor,50027,2017,5,11.17,148.8
